layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 299, 299, 3]",268203,float32,NaN,NaN,NaN,NaN,"[None, 299, 299, 3]",268203,0
conv1,Conv2D,"[None, 299, 299, 3]",1,float32,24,"[3, 3]",relu,False,"[None, 150, 150, 24]",540000,648
maxpool1,MaxPooling2D,"[None, 150, 150, 24]",540000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 24]",135000,0
stage2/block1/1x1conv_1,Conv2D,"[None, 75, 75, 24]",135000,float32,116,"[1, 1]",linear,True,"[None, 75, 75, 116]",652500,2900
stage2/block1/bn_1x1conv_1,BatchNormalization,"[None, 75, 75, 116]",652500,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 116]",652500,464
stage2/block1/relu_1x1conv_1,Activation,"[None, 75, 75, 116]",652500,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 116]",652500,0
stage2/block1/3x3dwconv,DepthwiseConv2D,"[None, 75, 75, 116]",652500,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 116]",167504,1160
stage2/block1/3x3dwconv_2,DepthwiseConv2D,"[None, 38, 38, 116]",167504,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 24]",34656,240
stage2/block1/bn_3x3dwconv,BatchNormalization,"[None, 38, 38, 24]",34656,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block1/bn_3x3dwconv_2,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 24]",34656,96
stage2/block1/1x1conv_2,Conv2D,"[None, 38, 38, 24]",34656,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block1/1x1_conv_3,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,2900
stage2/block1/bn_1x1conv_2,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block1/bn_1x1conv_3,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block1/relu_1x1conv_2,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block1/relu_1x1conv_3,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block1/concat_2,Concatenate,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block1/channel_shuffle,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block2/spl/sp1_slice,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,0
stage2/block2/1x1conv_1,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block2/bn_1x1conv_1,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block2/relu_1x1conv_1,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block2/3x3dwconv,DepthwiseConv2D,"[None, 38, 38, 116]",167504,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 116]",167504,1160
stage2/block2/bn_3x3dwconv,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block2/1x1conv_2,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block2/bn_1x1conv_2,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block2/relu_1x1conv_2,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block2/spl/sp0_slice,Lambda,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,0
stage2/block2/concat_1,Concatenate,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block2/channel_shuffle,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block3/spl/sp1_slice,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,0
stage2/block3/1x1conv_1,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block3/bn_1x1conv_1,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block3/relu_1x1conv_1,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block3/3x3dwconv,DepthwiseConv2D,"[None, 38, 38, 116]",167504,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 116]",167504,1160
stage2/block3/bn_3x3dwconv,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block3/1x1conv_2,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block3/bn_1x1conv_2,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block3/relu_1x1conv_2,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block3/spl/sp0_slice,Lambda,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,0
stage2/block3/concat_1,Concatenate,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block3/channel_shuffle,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block4/spl/sp1_slice,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,0
stage2/block4/1x1conv_1,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block4/bn_1x1conv_1,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block4/relu_1x1conv_1,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block4/3x3dwconv,DepthwiseConv2D,"[None, 38, 38, 116]",167504,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 116]",167504,1160
stage2/block4/bn_3x3dwconv,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block4/1x1conv_2,Conv2D,"[None, 38, 38, 116]",167504,float32,116,"[1, 1]",linear,True,"[None, 38, 38, 116]",167504,13572
stage2/block4/bn_1x1conv_2,BatchNormalization,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,464
stage2/block4/relu_1x1conv_2,Activation,"[None, 38, 38, 116]",167504,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 116]",167504,0
stage2/block4/spl/sp0_slice,Lambda,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 116]",167504,0
stage2/block4/concat_1,Concatenate,"[None, 38, 38, 116]",167504,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage2/block4/channel_shuffle,Lambda,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,0
stage3/block1/1x1conv_1,Conv2D,"[None, 38, 38, 232]",335008,float32,232,"[1, 1]",linear,True,"[None, 38, 38, 232]",335008,54056
stage3/block1/bn_1x1conv_1,BatchNormalization,"[None, 38, 38, 232]",335008,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 232]",335008,928
stage3/block1/relu_1x1conv_1,Activation,"[None, 38, 38, 232]",335008,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 232]",335008,0
stage3/block1/3x3dwconv,DepthwiseConv2D,"[None, 38, 38, 232]",335008,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 232]",83752,2320
stage3/block1/3x3dwconv_2,DepthwiseConv2D,"[None, 19, 19, 232]",83752,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 232]",83752,2320
stage3/block1/bn_3x3dwconv,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block1/bn_3x3dwconv_2,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block1/1x1conv_2,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block1/1x1_conv_3,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block1/bn_1x1conv_2,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block1/bn_1x1conv_3,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block1/relu_1x1conv_2,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block1/relu_1x1conv_3,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block1/concat_2,Concatenate,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 464]",167504,0
stage3/block1/channel_shuffle,Lambda,"[None, 19, 19, 464]",167504,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 464]",167504,0
stage3/block2/spl/sp1_slice,Lambda,"[None, 19, 19, 464]",167504,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,0
stage3/block2/1x1conv_1,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block2/bn_1x1conv_1,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block2/relu_1x1conv_1,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block2/3x3dwconv,DepthwiseConv2D,"[None, 19, 19, 232]",83752,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 232]",83752,2320
stage3/block2/bn_3x3dwconv,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block2/1x1conv_2,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block2/bn_1x1conv_2,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block2/relu_1x1conv_2,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block2/spl/sp0_slice,Lambda,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,0
stage3/block2/concat_1,Concatenate,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 464]",167504,0
stage3/block2/channel_shuffle,Lambda,"[None, 19, 19, 464]",167504,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 464]",167504,0
stage3/block3/spl/sp1_slice,Lambda,"[None, 19, 19, 464]",167504,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,0
stage3/block3/1x1conv_1,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block3/bn_1x1conv_1,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block3/relu_1x1conv_1,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block3/3x3dwconv,DepthwiseConv2D,"[None, 19, 19, 232]",83752,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 232]",83752,2320
stage3/block3/bn_3x3dwconv,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block3/1x1conv_2,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block3/bn_1x1conv_2,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block3/relu_1x1conv_2,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block3/spl/sp0_slice,Lambda,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,0
stage3/block3/concat_1,Concatenate,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 464]",167504,0
stage3/block3/channel_shuffle,Lambda,"[None, 19, 19, 464]",167504,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 464]",167504,0
stage3/block4/spl/sp1_slice,Lambda,"[None, 19, 19, 464]",167504,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,0
stage3/block4/1x1conv_1,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block4/bn_1x1conv_1,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block4/relu_1x1conv_1,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
stage3/block4/3x3dwconv,DepthwiseConv2D,"[None, 19, 19, 232]",83752,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 232]",83752,2320
stage3/block4/bn_3x3dwconv,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block4/1x1conv_2,Conv2D,"[None, 19, 19, 232]",83752,float32,232,"[1, 1]",linear,True,"[None, 19, 19, 232]",83752,54056
stage3/block4/bn_1x1conv_2,BatchNormalization,"[None, 19, 19, 232]",83752,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 232]",83752,928
stage3/block4/relu_1x1conv_2,Activation,"[None, 19, 19, 232]",83752,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 232]",83752,0
